InstructorName37;0;0;0;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;1;1;1;1;1;1;1;1;1;1;2020.01.3.;1;0;1;1;0;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;0;0;1;1;1;1;1;1;1;1;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;1;0;1;0;1;1;1;1;0;1;2020.01.8.;0;1;1;1;1;1;1;0;1;1;2020.01.9.;1;1;1;0;1;0;1;1;1;1;2020.01.10.;1;1;1;1;1;0;1;1;1;1;2020.01.11.;1;1;0;0;1;1;0;1;1;1;2020.01.12.;0;1;1;1;0;1;1;1;1;1;2020.01.13.;0;1;1;1;1;0;1;1;0;1
InstructorName38;0;1;0;2020.01.1.;0;1;1;1;1;1;1;1;1;1;2020.01.2.;1;1;0;1;1;1;0;1;0;1;2020.01.3.;1;1;1;1;1;1;0;1;1;1;2020.01.4.;1;0;0;1;1;1;1;0;1;1;2020.01.5.;1;1;0;1;1;1;1;0;1;1;2020.01.6.;1;1;1;1;1;1;1;1;1;0;2020.01.7.;1;0;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;0;1;0;0;1;1;2020.01.10.;1;0;1;1;1;1;0;1;1;1;2020.01.11.;1;0;1;1;1;1;0;1;1;1;2020.01.12.;1;1;1;1;1;0;1;1;1;0;2020.01.13.;1;1;1;0;1;1;1;1;1;1
InstructorName39;0;0;0;2020.01.1.;1;1;1;0;1;0;1;1;1;0;2020.01.2.;1;1;1;1;1;1;1;1;0;1;2020.01.3.;0;1;0;1;1;1;0;1;1;1;2020.01.4.;1;1;0;1;1;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;0;1;2020.01.6.;1;1;1;1;1;1;1;1;1;0;2020.01.7.;1;1;1;1;1;1;1;1;1;0;2020.01.8.;1;1;1;1;1;1;1;0;1;1;2020.01.9.;1;0;1;1;1;0;1;1;1;1;2020.01.10.;1;1;0;1;1;0;1;1;1;1;2020.01.11.;1;1;0;1;1;0;1;1;1;1;2020.01.12.;1;1;1;1;0;1;1;1;1;1;2020.01.13.;1;1;1;1;1;0;1;0;1;1
InstructorName40;0;0;0;2020.01.1.;1;0;1;1;1;1;1;0;1;1;2020.01.2.;1;1;1;1;1;1;1;0;1;1;2020.01.3.;1;0;1;0;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;1;0;0;1;2020.01.6.;1;1;1;1;0;1;1;1;1;0;2020.01.7.;1;0;1;1;1;1;1;1;0;1;2020.01.8.;1;0;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;0;1;1;1;2020.01.10.;1;1;1;1;1;0;1;1;0;1;2020.01.11.;1;1;1;1;1;1;0;1;0;1;2020.01.12.;1;1;1;1;1;1;0;0;1;1;2020.01.13.;0;1;1;1;1;1;1;1;1;1
InstructorName41;0;0;0;2020.01.1.;1;0;1;1;1;1;1;1;0;1;2020.01.2.;1;1;0;0;1;0;1;1;1;1;2020.01.3.;1;0;1;0;0;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;1;1;1;2020.01.5.;1;1;0;1;1;1;1;1;1;1;2020.01.6.;1;1;1;0;1;1;1;1;1;1;2020.01.7.;0;1;0;1;1;1;1;1;1;1;2020.01.8.;1;1;1;0;0;1;0;1;1;1;2020.01.9.;1;1;1;1;1;1;0;1;1;1;2020.01.10.;1;1;1;1;1;1;0;1;0;1;2020.01.11.;1;1;1;1;0;1;1;0;1;1;2020.01.12.;1;1;1;1;1;0;1;1;1;0;2020.01.13.;1;1;1;1;1;0;1;1;1;1
InstructorName42;0;0;0;2020.01.1.;1;1;0;1;1;0;0;1;1;1;2020.01.2.;1;1;1;1;1;1;1;1;1;1;2020.01.3.;1;0;1;1;1;1;1;0;1;1;2020.01.4.;1;1;1;1;1;1;1;0;1;1;2020.01.5.;1;1;1;1;0;1;0;1;1;1;2020.01.6.;1;1;1;1;0;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;1;1;0;0;2020.01.8.;1;1;1;1;1;1;1;0;1;0;2020.01.9.;1;1;1;1;1;1;1;1;1;1;2020.01.10.;1;0;0;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;0;1;1;1;2020.01.12.;1;1;1;1;0;0;1;1;1;0;2020.01.13.;1;1;1;1;1;0;1;1;1;1
InstructorName43;0;0;0;2020.01.1.;1;1;1;0;1;1;0;1;0;1;2020.01.2.;1;1;1;1;1;0;0;1;1;1;2020.01.3.;1;1;0;0;1;1;1;1;1;1;2020.01.4.;1;0;0;1;1;1;1;0;1;1;2020.01.5.;1;1;0;1;1;1;1;0;0;1;2020.01.6.;0;1;1;1;0;0;1;1;0;1;2020.01.7.;1;1;1;1;1;1;0;0;1;1;2020.01.8.;1;1;1;1;1;1;1;1;0;1;2020.01.9.;1;1;0;1;1;1;1;1;1;1;2020.01.10.;1;0;1;1;1;1;1;1;1;1;2020.01.11.;0;1;1;1;1;1;0;1;1;1;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;1;1;1;1;1;1;0;0;1
InstructorName44;0;0;0;2020.01.1.;1;1;1;1;1;1;1;1;0;1;2020.01.2.;1;0;1;1;0;1;1;1;1;0;2020.01.3.;1;1;1;1;1;1;1;1;0;0;2020.01.4.;1;1;1;1;1;1;1;1;0;1;2020.01.5.;0;1;1;1;1;1;1;1;0;1;2020.01.6.;0;0;1;1;0;1;1;1;1;1;2020.01.7.;1;1;1;0;1;1;1;0;1;1;2020.01.8.;1;1;1;1;1;1;1;0;1;1;2020.01.9.;0;1;1;1;1;1;1;1;0;1;2020.01.10.;1;1;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;0;1;1;1;1;2020.01.12.;1;1;1;0;1;1;1;1;1;0;2020.01.13.;1;0;1;1;0;1;1;1;1;0
InstructorName45;0;0;0;2020.01.1.;1;1;1;1;0;1;1;1;1;0;2020.01.2.;1;0;1;1;1;0;1;1;1;1;2020.01.3.;1;1;0;1;1;1;1;1;1;0;2020.01.4.;1;0;1;1;1;1;0;1;1;1;2020.01.5.;1;0;1;1;0;1;1;1;1;1;2020.01.6.;1;1;1;1;0;1;1;1;1;1;2020.01.7.;1;1;1;1;1;0;0;1;0;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;1;1;1;0;2020.01.10.;0;1;1;1;1;1;1;1;1;1;2020.01.11.;0;0;1;1;1;1;1;0;1;1;2020.01.12.;1;1;1;1;1;1;1;0;1;1;2020.01.13.;1;0;0;1;1;1;1;1;1;1
InstructorName46;1;0;0;;2020.01.1.;1;1;0;1;1;1;1;1;1;1;2020.01.2.;1;1;1;1;0;1;1;1;1;1;2020.01.3.;1;1;0;1;1;1;0;1;1;0;2020.01.4.;0;1;1;1;1;1;1;1;1;0;2020.01.5.;1;1;1;1;0;1;0;1;1;1;2020.01.6.;1;1;1;1;1;1;1;1;0;1;2020.01.7.;1;1;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;0;1;0;1;0;2020.01.9.;0;1;1;1;0;1;1;1;1;1;2020.01.10.;1;0;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;0;0;1;0;1;0;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;0;1;1;1;1;1;1;1;0
InstructorName47;0;0;0;2020.01.1.;1;0;1;0;1;0;1;0;1;1;2020.01.2.;0;1;1;1;1;1;1;1;1;1;2020.01.3.;1;0;1;1;1;1;1;1;0;1;2020.01.4.;1;1;1;0;1;1;0;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;0;1;0;1;1;0;1;1;2020.01.7.;1;1;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;0;1;1;1;1;0;1;0;0;2020.01.10.;1;1;1;0;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;0;1;0;1;2020.01.12.;0;1;1;1;1;1;1;1;0;1;2020.01.13.;1;0;1;1;1;1;1;1;1;1
InstructorName48;0;0;0;2020.01.1.;1;0;1;1;1;1;1;0;1;1;2020.01.2.;1;1;1;1;1;1;1;1;1;0;2020.01.3.;1;1;1;1;0;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;0;1;1;2020.01.5.;1;0;1;1;1;1;1;0;1;1;2020.01.6.;1;1;1;1;1;1;1;1;1;0;2020.01.7.;1;1;0;1;1;0;1;1;1;0;2020.01.8.;1;1;1;1;1;1;0;1;1;1;2020.01.9.;1;1;1;1;1;1;1;1;1;1;2020.01.10.;1;1;1;1;1;1;1;1;1;1;2020.01.11.;0;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;0;1;1;1;1;1;0;2020.01.13.;0;1;0;1;0;1;1;1;1;1
InstructorName49;0;0;0;2020.01.1.;1;1;1;1;1;1;0;0;1;1;2020.01.2.;1;1;1;0;1;1;1;1;1;0;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;1;0;0;1;2020.01.5.;1;0;1;0;1;1;1;1;1;1;2020.01.6.;1;0;1;0;0;1;0;1;1;1;2020.01.7.;1;1;1;1;1;1;1;1;0;1;2020.01.8.;1;1;1;1;1;1;1;1;1;1;2020.01.9.;1;0;0;1;1;1;1;1;0;1;2020.01.10.;1;0;1;1;1;1;1;1;1;1;2020.01.11.;0;1;1;1;1;1;0;1;1;1;2020.01.12.;1;1;1;0;1;1;1;1;1;1;2020.01.13.;1;0;1;1;1;1;1;0;1;1
InstructorName50;0;0;0;2020.01.1.;1;1;1;1;1;0;1;1;1;0;2020.01.2.;1;1;1;1;1;1;1;0;1;1;2020.01.3.;0;1;0;0;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;1;0;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;0;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;1;0;1;1;1;1;1;1;1;1;2020.01.8.;1;0;1;1;0;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;1;1;1;0;2020.01.10.;0;1;1;1;1;1;1;1;1;0;2020.01.11.;1;1;0;0;1;0;1;1;0;1;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;1;1;1;1;1;0;1;1;0
InstructorName51;0;0;0;2020.01.1.;1;1;1;0;1;1;1;1;0;1;2020.01.2.;1;1;1;1;1;1;0;1;1;1;2020.01.3.;1;0;0;0;0;1;1;1;0;1;2020.01.4.;1;1;1;1;1;0;1;1;1;1;2020.01.5.;0;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;0;1;1;1;0;1;1;1;2020.01.7.;1;0;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;0;0;1;1;0;1;1;2020.01.9.;1;1;1;1;1;1;0;0;0;1;2020.01.10.;1;1;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;1;1;0;0;2020.01.12.;1;1;1;1;1;0;1;1;1;1;2020.01.13.;1;0;1;1;1;1;1;1;1;1
InstructorName52;0;1;0;2020.01.1.;1;1;1;1;1;1;1;0;1;1;2020.01.2.;0;0;1;1;1;1;1;1;1;1;2020.01.3.;1;1;0;1;1;1;1;1;1;1;2020.01.4.;1;1;1;1;0;0;0;1;1;1;2020.01.5.;1;1;1;1;1;1;1;0;1;1;2020.01.6.;1;0;1;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;1;1;1;1;2020.01.8.;1;1;0;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;0;1;1;1;1;1;2020.01.10.;1;1;1;0;0;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;1;1;0;1;2020.01.12.;1;1;1;0;1;1;1;1;0;1;2020.01.13.;1;0;0;1;1;1;1;0;1;1
InstructorName53;0;1;0;2020.01.1.;1;1;1;1;1;0;1;1;0;1;2020.01.2.;1;1;1;1;1;1;1;0;1;1;2020.01.3.;0;1;1;1;0;0;1;1;1;1;2020.01.4.;1;0;1;1;1;1;1;1;1;1;2020.01.5.;1;1;1;0;1;1;1;1;1;1;2020.01.6.;1;1;1;1;0;1;1;1;0;1;2020.01.7.;1;1;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;0;0;1;2020.01.9.;1;0;0;1;1;1;1;1;1;1;2020.01.10.;1;1;1;1;1;1;1;1;1;1;2020.01.11.;1;1;1;1;1;1;0;1;1;1;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;1;0;1;1;1;1;1;1;0
InstructorName54;1;0;0;;2020.01.1.;1;1;1;1;1;1;1;1;1;0;2020.01.2.;1;1;1;1;1;1;1;1;0;1;2020.01.3.;1;1;1;1;0;1;1;1;0;0;2020.01.4.;1;0;1;1;0;1;1;1;1;1;2020.01.5.;1;0;0;0;1;1;1;0;1;1;2020.01.6.;1;1;1;1;0;1;1;1;1;1;2020.01.7.;1;1;0;1;0;0;0;0;1;1;2020.01.8.;0;1;1;1;1;1;1;1;1;1;2020.01.9.;0;0;1;1;1;1;1;1;0;1;2020.01.10.;1;1;1;0;1;0;1;1;0;1;2020.01.11.;1;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;1;1;1;1;1;1;1;2020.01.13.;1;1;1;1;1;1;1;1;1;1
InstructorName55;0;1;0;2020.01.1.;1;1;1;1;1;1;1;1;0;1;2020.01.2.;1;0;1;1;1;1;1;1;1;1;2020.01.3.;1;1;0;0;1;1;1;1;1;1;2020.01.4.;0;1;1;1;1;0;1;1;1;1;2020.01.5.;0;1;1;1;1;1;1;1;1;0;2020.01.6.;1;1;1;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;1;0;0;1;2020.01.8.;1;1;1;1;1;1;0;0;1;1;2020.01.9.;1;0;1;1;0;0;0;1;1;1;2020.01.10.;0;1;1;1;1;1;1;0;1;1;2020.01.11.;1;1;1;0;1;1;1;1;1;1;2020.01.12.;0;1;1;1;1;1;1;1;0;0;2020.01.13.;1;1;1;1;1;1;1;1;0;0
InstructorName56;0;0;0;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;0;1;1;0;1;1;0;1;1;0;2020.01.3.;1;1;1;1;1;1;1;1;1;0;2020.01.4.;0;0;0;1;1;1;1;0;1;1;2020.01.5.;0;1;1;1;1;1;1;0;1;1;2020.01.6.;1;1;1;1;0;1;1;1;1;1;2020.01.7.;0;1;1;1;1;1;0;1;1;1;2020.01.8.;1;1;1;1;1;1;0;0;1;1;2020.01.9.;1;1;1;0;1;1;1;1;1;1;2020.01.10.;1;1;1;1;0;1;1;1;1;0;2020.01.11.;1;1;1;1;1;1;1;1;1;1;2020.01.12.;1;1;1;0;1;0;0;0;1;1;2020.01.13.;1;1;1;1;1;0;1;1;1;1
InstructorName57;0;0;0;2020.01.1.;1;1;1;0;1;1;1;1;1;1;2020.01.2.;0;1;0;1;1;1;1;1;1;1;2020.01.3.;1;1;1;1;1;1;1;1;1;0;2020.01.4.;1;1;1;1;0;0;1;1;1;1;2020.01.5.;0;0;0;1;1;0;0;1;1;1;2020.01.6.;1;1;0;1;1;1;1;0;1;1;2020.01.7.;1;1;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;1;0;1;2020.01.9.;1;1;1;1;0;0;1;1;1;1;2020.01.10.;1;1;1;1;1;0;1;1;0;1;2020.01.11.;0;1;1;1;0;1;1;1;1;1;2020.01.12.;1;0;1;1;1;1;1;0;1;1;2020.01.13.;1;1;1;1;0;1;1;1;1;0
InstructorName58;0;0;0;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;1;1;0;1;0;1;1;1;1;1;2020.01.3.;1;1;1;0;1;1;1;1;0;0;2020.01.4.;0;1;1;0;1;1;1;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;0;1;1;1;1;1;1;1;2020.01.7.;1;1;1;1;1;1;1;1;1;1;2020.01.8.;1;1;1;1;1;1;1;0;1;1;2020.01.9.;1;0;1;1;1;1;1;1;1;1;2020.01.10.;1;1;1;1;1;1;0;1;1;1;2020.01.11.;1;1;0;1;1;1;1;1;1;1;2020.01.12.;1;1;1;1;0;1;1;1;0;1;2020.01.13.;1;1;1;0;1;1;1;1;1;1
InstructorName59;0;1;0;2020.01.1.;1;1;1;1;1;1;1;1;1;1;2020.01.2.;1;1;1;1;0;1;1;1;1;1;2020.01.3.;1;1;1;1;0;1;0;1;1;1;2020.01.4.;1;1;1;1;0;1;0;1;1;1;2020.01.5.;1;1;1;1;1;1;1;1;1;1;2020.01.6.;1;0;1;1;0;0;1;1;1;1;2020.01.7.;1;1;1;0;1;1;1;1;1;1;2020.01.8.;0;1;1;1;1;1;1;1;1;1;2020.01.9.;1;1;1;1;1;1;0;1;1;1;2020.01.10.;1;0;1;1;0;1;1;0;1;0;2020.01.11.;1;1;1;1;1;1;1;1;1;1;2020.01.12.;1;0;1;0;1;1;1;0;1;1;2020.01.13.;1;1;1;1;1;1;1;1;1;1
InstructorName60;0;0;0;2020.01.1.;1;1;1;0;1;1;1;1;1;1;2020.01.2.;0;1;1;1;1;1;0;0;1;1;2020.01.3.;1;1;0;0;1;1;0;0;1;1;2020.01.4.;1;1;1;0;1;1;1;1;1;1;2020.01.5.;1;0;1;1;1;1;1;1;1;1;2020.01.6.;0;1;1;1;1;1;1;1;1;0;2020.01.7.;1;1;1;1;1;1;1;0;1;1;2020.01.8.;0;1;0;1;1;1;0;1;1;1;2020.01.9.;1;1;1;1;1;1;1;1;1;1;2020.01.10.;1;1;1;0;0;0;0;1;1;1;2020.01.11.;1;1;1;1;1;1;1;1;0;0;2020.01.12.;1;1;1;1;0;1;0;0;1;1;2020.01.13.;0;1;1;1;1;0;1;1;1;1
InstructorName61;0;0;0;2020.01.1.;1;1;1;1;1;1;1;1;0;1;2020.01.2.;0;1;0;1;1;1;1;1;1;1;2020.01.3.;1;0;1;1;1;0;1;0;1;1;2020.01.4.;1;1;1;1;1;0;0;0;1;1;2020.01.5.;1;1;1;0;1;1;1;1;1;1;2020.01.6.;1;1;1;1;0;1;1;1;0;1;2020.01.7.;1;1;0;0;1;0;1;0;1;1;2020.01.8.;0;1;1;1;1;1;0;1;1;1;2020.01.9.;0;1;1;1;1;1;1;1;1;0;2020.01.10.;1;1;1;0;1;1;1;1;1;1;2020.01.11.;1;0;0;1;1;1;1;1;1;1;2020.01.12.;1;1;1;1;0;1;1;1;1;0;2020.01.13.;1;1;1;1;1;1;1;1;0;1
InstructorName62;0;0;1;2020.01.1.;1;1;1;1;1;1;1;1;1;0;2020.01.2.;1;1;1;1;1;1;0;1;1;0;2020.01.3.;1;0;0;1;1;1;1;1;0;1;2020.01.4.;0;1;0;1;1;0;1;1;0;1;2020.01.5.;1;1;1;1;1;1;1;0;1;1;2020.01.6.;1;1;1;1;1;1;1;1;1;0;2020.01.7.;0;1;1;1;1;1;1;1;1;0;2020.01.8.;0;0;1;1;1;1;1;1;1;1;2020.01.9.;0;1;1;1;1;1;1;1;1;1;2020.01.10.;1;1;1;1;1;0;0;1;0;1;2020.01.11.;1;1;1;1;0;1;1;1;1;1;2020.01.12.;1;1;1;1;1;1;1;1;1;0;2020.01.13.;1;1;1;0;1;1;1;1;1;1
InstructorName63;0;0;0;2020.01.1.;0;1;1;1;1;0;0;1;1;1;2020.01.2.;1;1;0;1;1;1;0;1;1;0;2020.01.3.;1;1;1;1;1;1;1;1;1;1;2020.01.4.;1;1;1;1;1;0;1;1;1;1;2020.01.5.;0;1;1;1;1;1;1;1;1;1;2020.01.6.;1;1;0;0;1;1;1;1;0;1;2020.01.7.;0;1;1;1;1;1;1;1;1;1;2020.01.8.;0;1;1;1;1;1;1;1;0;1;2020.01.9.;1;0;0;1;1;1;1;0;1;0;2020.01.10.;1;1;1;1;0;1;1;1;1;0;2020.01.11.;1;0;1;1;1;1;0;1;1;1;2020.01.12.;1;1;0;1;1;0;0;1;1;1;2020.01.13.;1;1;0;1;1;1;1;1;1;1
